date;age60;reported;nowcast_est;nowcast_0.025;nowcast_0.975;reported7;nowcast7_est;nowcast7_0.025;nowcast7_0.975;F_est;F_0.025;F_0.975
2020-05-28;60+;10;10,0;10;10;61;61,0;61;61;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-28;alle;13;13,0;13;13;88;88,0;88;88;NA;NA;NA
2020-05-27;0-60;8;8,0;8;8;28;28,0;28;28;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-27;60+;12;12,0;12;12;55;55,0;55;55;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-27;alle;20;20,0;20;20;83;83,0;83;83;NA;NA;NA
2020-05-26;0-60;2;2,0;2;2;32;32,0;32;32;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-26;60+;2;2,0;2;2;55;55,0;55;55;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-26;alle;4;4,0;4;4;87;87,0;87;87;NA;NA;NA
2020-05-25;0-60;1;1,0;1;1;39;39,0;39;39;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-25;60+;12;12,0;12;12;65;65,0;65;65;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-25;alle;13;13,0;13;13;104;104,0;104;104;NA;NA;NA
2020-05-24;0-60;4;4,0;4;4;48;48,0;48;48;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-24;60+;3;3,0;3;3;64;64,0;64;64;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-24;alle;7;7,0;7;7;112;112,0;112;112;NA;NA;NA
2020-05-23;0-60;5;5,0;5;5;48;48,0;48;48;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-23;60+;15;15,0;15;15;70;70,0;70;70;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-23;alle;20;20,0;20;20;118;118,0;118;118;NA;NA;NA
2020-05-22;0-60;4;4,0;4;4;49;49,0;49;49;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-22;60+;7;7,0;7;7;59;59,0;59;59;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-22;alle;11;11,0;11;11;108;108,0;108;108;NA;NA;NA
2020-05-21;0-60;4;4,0;4;4;54;54,0;54;54;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-21;60+;4;4,0;4;4;68;68,0;68;68;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-21;alle;8;8,0;8;8;122;122,0;122;122;NA;NA;NA
2020-05-20;0-60;12;12,0;12;12;54;54,0;54;54;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-20;60+;12;12,0;12;12;78;78,0;78;78;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-20;alle;24;24,0;24;24;132;132,0;132;132;NA;NA;NA
2020-05-19;0-60;9;9,0;9;9;51;51,0;51;51;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-19;60+;12;12,0;12;12;80;80,0;80;80;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-19;alle;21;21,0;21;21;131;131,0;131;131;NA;NA;NA
2020-05-18;0-60;10;10,0;10;10;51;51,0;51;51;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-18;60+;11;11,0;11;11;86;86,0;86;86;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-18;alle;21;21,0;21;21;137;137,0;137;137;NA;NA;NA
2020-05-17;0-60;4;4,0;4;4;52;52,0;52;52;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-17;60+;9;9,0;9;9;94;94,0;94;94;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-17;alle;13;13,0;13;13;146;146,0;146;146;NA;NA;NA
2020-05-16;0-60;6;6,0;6;6;55;55,0;55;55;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-16;60+;4;4,0;4;4;93;93,0;93;93;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-16;alle;10;10,0;10;10;148;148,0;148;148;NA;NA;NA
2020-05-15;0-60;9;9,0;9;9;52;52,0;52;52;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-15;60+;16;16,0;16;16;107;107,0;107;107;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-15;alle;25;25,0;25;25;159;159,0;159;159;NA;NA;NA
2020-05-14;0-60;4;4,0;4;4;49;49,0;49;49;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-14;60+;14;14,0;14;14;116;116,0;116;116;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-14;alle;18;18,0;18;18;165;165,0;165;165;NA;NA;NA
2020-05-13;0-60;9;9,0;9;9;60;60,0;60;60;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-13;60+;14;14,0;14;14;123;123,0;123;123;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-13;alle;23;23,0;23;23;183;183,0;183;183;NA;NA;NA
2020-05-12;0-60;9;9,0;9;9;61;61,0;61;61;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-12;60+;18;18,0;18;18;138;138,0;138;138;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-12;alle;27;27,0;27;27;199;199,0;199;199;NA;NA;NA
2020-05-11;0-60;11;11,0;11;11;65;65,0;65;65;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-11;60+;19;19,0;19;19;143;143,0;143;143;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-11;alle;30;30,0;30;30;208;208,0;208;208;NA;NA;NA
2020-05-10;0-60;7;7,0;7;7;76;76,0;76;76;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-10;60+;8;8,0;8;8;160;160,0;160;160;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-10;alle;15;15,0;15;15;236;236,0;236;236;NA;NA;NA
2020-05-09;0-60;3;3,0;3;3;75;75,0;75;75;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-09;60+;18;18,0;18;18;165;165,0;165;165;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-09;alle;21;21,0;21;21;240;240,0;240;240;NA;NA;NA
2020-05-08;0-60;6;6,0;6;6;82;82,0;82;82;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-08;60+;25;25,0;25;25;170;170,0;170;170;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-08;alle;31;31,0;31;31;252;252,0;252;252;NA;NA;NA
2020-05-07;0-60;15;15,0;15;15;88;88,0;88;88;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-07;60+;21;21,0;21;21;159;159,0;159;159;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-07;alle;36;36,0;36;36;247;247,0;247;247;NA;NA;NA
2020-05-06;0-60;10;10,0;10;10;91;91,0;91;91;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-06;60+;29;29,0;29;29;168;168,0;168;168;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-06;alle;39;39,0;39;39;259;259,0;259;259;NA;NA;NA
2020-05-05;0-60;13;13,0;13;13;97;97,0;97;97;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-05;60+;23;23,0;23;23;183;183,0;183;183;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-05;alle;36;36,0;36;36;280;280,0;280;280;NA;NA;NA
2020-05-04;0-60;22;22,0;22;22;98;98,0;98;98;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-04;60+;36;36,0;36;36;201;201,0;201;201;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-04;alle;58;58,0;58;58;299;299,0;299;299;NA;NA;NA
2020-05-03;0-60;6;6,0;6;6;93;93,0;93;93;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-03;60+;13;13,0;13;13;200;200,0;200;200;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-03;alle;19;19,0;19;19;293;293,0;293;293;NA;NA;NA
2020-05-02;0-60;10;10,0;10;10;105;105,0;105;105;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-02;60+;23;23,0;23;23;219;219,0;219;219;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-02;alle;33;33,0;33;33;324;324,0;324;324;NA;NA;NA
2020-05-01;0-60;12;12,0;12;12;108;108,0;108;108;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-01;60+;14;14,0;14;14;229;229,0;229;229;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-05-01;alle;26;26,0;26;26;337;337,0;337;337;NA;NA;NA
2020-04-30;0-60;18;18,0;18;18;129;129,0;129;129;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-30;60+;30;30,0;30;30;266;266,0;266;266;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-30;alle;48;48,0;48;48;395;395,0;395;395;NA;NA;NA
2020-04-29;0-60;16;16,0;16;16;140;140,0;140;140;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-29;60+;44;44,0;44;44;316;316,0;316;316;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-29;alle;60;60,0;60;60;456;456,0;456;456;NA;NA;NA
2020-04-28;0-60;14;14,0;14;14;154;154,0;154;154;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-28;60+;41;41,0;41;41;338;338,0;338;338;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-28;alle;55;55,0;55;55;492;492,0;492;492;NA;NA;NA
2020-04-27;0-60;17;17,0;17;17;182;182,0;182;182;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-27;60+;35;35,0;35;35;373;373,0;373;373;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-27;alle;52;52,0;52;52;555;555,0;555;555;NA;NA;NA
2020-04-26;0-60;18;18,0;18;18;197;197,0;197;197;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-26;60+;32;32,0;32;32;400;400,0;400;400;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-26;alle;50;50,0;50;50;597;597,0;597;597;NA;NA;NA
2020-04-25;0-60;13;13,0;13;13;194;194,0;194;194;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-25;60+;33;33,0;33;33;416;416,0;416;416;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-25;alle;46;46,0;46;46;610;610,0;610;610;NA;NA;NA
2020-04-24;0-60;33;33,0;33;33;206;206,0;206;206;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-24;60+;51;51,0;51;51;454;454,0;454;454;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-24;alle;84;84,0;84;84;660;660,0;660;660;NA;NA;NA
2020-04-23;0-60;29;29,0;29;29;202;202,0;202;202;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-23;60+;80;80,0;80;80;494;494,0;494;494;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-23;alle;109;109,0;109;109;696;696,0;696;696;NA;NA;NA
2020-04-22;0-60;30;30,0;30;30;208;208,0;208;208;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-22;60+;66;66,0;66;66;519;519,0;519;519;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-22;alle;96;96,0;96;96;727;727,0;727;727;NA;NA;NA
2020-04-21;0-60;42;42,0;42;42;216;216,0;216;216;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-21;60+;76;76,0;76;76;540;540,0;540;540;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-21;alle;118;118,0;118;118;756;756,0;756;756;NA;NA;NA
2020-04-20;0-60;32;32,0;32;32;215;215,0;215;215;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-20;60+;62;62,0;62;62;574;574,0;574;574;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-20;alle;94;94,0;94;94;789;789,0;789;789;NA;NA;NA
2020-04-19;0-60;15;15,0;15;15;223;223,0;223;223;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-19;60+;48;48,0;48;48;602;602,0;602;602;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-19;alle;63;63,0;63;63;825;825,0;825;825;NA;NA;NA
2020-04-18;0-60;25;25,0;25;25;247;247,0;247;247;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-18;60+;71;71,0;71;71;630;630,0;630;630;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-18;alle;96;96,0;96;96;877;877,0;877;877;NA;NA;NA
2020-04-17;0-60;29;29,0;29;29;255;255,0;255;255;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-17;60+;91;91,0;91;91;671;671,0;671;671;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-17;alle;120;120,0;120;120;926;926,0;926;926;NA;NA;NA
2020-04-16;0-60;35;35,0;35;35;285;285,0;285;285;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-16;60+;105;105,0;105;105;716;716,0;716;716;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-16;alle;140;140,0;140;140;1001;1001,0;1001;1001;NA;NA;NA
2020-04-15;0-60;38;38,0;38;38;298;298,0;298;298;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-15;60+;87;87,0;87;87;757;757,0;757;757;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-15;alle;125;125,0;125;125;1055;1055,0;1055;1055;NA;NA;NA
2020-04-14;0-60;41;41,0;41;41;329;329,0;329;329;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-14;60+;110;110,0;110;110;819;819,0;819;819;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-14;alle;151;151,0;151;151;1148;1148,0;1148;1148;NA;NA;NA
2020-04-13;0-60;40;40,0;40;40;340;340,0;340;340;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-13;60+;90;90,0;90;90;878;878,0;878;878;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-13;alle;130;130,0;130;130;1218;1218,0;1218;1218;NA;NA;NA
2020-04-12;0-60;39;39,0;39;39;358;358,0;358;358;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-12;60+;76;76,0;76;76;942;942,0;942;942;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-12;alle;115;115,0;115;115;1300;1300,0;1300;1300;NA;NA;NA
2020-04-11;0-60;33;33,0;33;33;364;364,0;364;364;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-11;60+;112;112,0;112;112;963;963,0;963;963;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-11;alle;145;145,0;145;145;1327;1327,0;1327;1327;NA;NA;NA
2020-04-10;0-60;59;59,0;59;59;387;387,0;387;387;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-10;60+;136;136,0;136;136;978;978,0;978;978;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-10;alle;195;195,0;195;195;1365;1365,0;1365;1365;NA;NA;NA
2020-04-09;0-60;48;48,0;48;48;386;386,0;386;386;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-09;60+;146;146,0;146;146;1016;1016,0;1016;1016;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-09;alle;194;194,0;194;194;1402;1402,0;1402;1402;NA;NA;NA
2020-04-08;0-60;69;69,0;69;69;409;409,0;409;409;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-08;60+;149;149,0;149;149;1038;1038,0;1038;1038;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-08;alle;218;218,0;218;218;1447;1447,0;1447;1447;NA;NA;NA
2020-04-07;0-60;52;52,0;52;52;404;404,0;404;404;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-07;60+;169;169,0;169;169;1045;1045,0;1045;1045;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-07;alle;221;221,0;221;221;1449;1449,0;1449;1449;NA;NA;NA
2020-04-06;0-60;58;58,0;58;58;414;414,0;414;414;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-06;60+;154;154,0;154;154;1026;1026,0;1026;1026;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-06;alle;212;212,0;212;212;1440;1440,0;1440;1440;NA;NA;NA
2020-04-05;0-60;45;45,0;45;45;422;422,0;422;422;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-05;60+;97;97,0;97;97;1113;1113,0;1113;1113;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-05;alle;142;142,0;142;142;1535;1535,0;1535;1535;NA;NA;NA
2020-04-04;0-60;56;56,0;56;56;428;428,0;428;428;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-04;60+;127;127,0;127;127;1132;1132,0;1132;1132;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-04;alle;183;183,0;183;183;1560;1560,0;1560;1560;NA;NA;NA
2020-04-03;0-60;58;58,0;58;58;416;416,0;416;416;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-03;60+;174;174,0;174;174;1138;1138,0;1138;1138;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-03;alle;232;232,0;232;232;1554;1554,0;1554;1554;NA;NA;NA
2020-04-02;0-60;71;71,0;71;71;418;418,0;418;418;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-02;60+;168;168,0;168;168;1153;1153,0;1153;1153;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-02;alle;239;239,0;239;239;1571;1571,0;1571;1571;NA;NA;NA
2020-04-01;0-60;64;64,0;64;64;405;405,0;405;405;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-01;60+;156;156,0;156;156;1118;1118,0;1118;1118;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-04-01;alle;220;220,0;220;220;1523;1523,0;1523;1523;NA;NA;NA
2020-03-31;0-60;62;62,0;62;62;393;393,0;393;393;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-31;60+;150;150,0;150;150;1099;1099,0;1099;1099;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-31;alle;212;212,0;212;212;1492;1492,0;1492;1492;NA;NA;NA
2020-03-30;0-60;66;66,0;66;66;375;375,0;375;375;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-30;60+;241;241,0;241;241;1076;1076,0;1076;1076;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-30;alle;307;307,0;307;307;1451;1451,0;1451;1451;NA;NA;NA
2020-03-29;0-60;51;51,0;51;51;359;359,0;359;359;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-29;60+;116;116,0;116;116;960;960,0;960;960;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-29;alle;167;167,0;167;167;1319;1319,0;1319;1319;NA;NA;NA
2020-03-28;0-60;44;44,0;44;44;337;337,0;337;337;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-28;60+;133;133,0;133;133;913;913,0;913;913;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-28;alle;177;177,0;177;177;1250;1250,0;1250;1250;NA;NA;NA
2020-03-27;0-60;60;60,0;60;60;321;321,0;321;321;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-27;60+;189;189,0;189;189;858;858,0;858;858;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-27;alle;249;249,0;249;249;1179;1179,0;1179;1179;NA;NA;NA
2020-03-26;0-60;58;58,0;58;58;308;308,0;308;308;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-26;60+;133;133,0;133;133;762;762,0;762;762;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-26;alle;191;191,0;191;191;1070;1070,0;1070;1070;NA;NA;NA
2020-03-25;0-60;52;52,0;52;52;288;288,0;288;288;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-25;60+;137;137,0;137;137;696;696,0;696;696;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-25;alle;189;189,0;189;189;984;984,0;984;984;NA;NA;NA
2020-03-24;0-60;44;44,0;44;44;262;262,0;262;262;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-24;60+;127;127,0;127;127;616;616,0;616;616;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-24;alle;171;171,0;171;171;878;878,0;878;878;NA;NA;NA
2020-03-23;0-60;50;50,0;50;50;245;245,0;245;245;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-23;60+;125;125,0;125;125;535;535,0;535;535;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-23;alle;175;175,0;175;175;780;780,0;780;780;NA;NA;NA
2020-03-22;0-60;29;29,0;29;29;215;215,0;215;215;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-22;60+;69;69,0;69;69;454;454,0;454;454;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-22;alle;98;98,0;98;98;669;669,0;669;669;NA;NA;NA
2020-03-21;0-60;28;28,0;28;28;194;194,0;194;194;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-21;60+;78;78,0;78;78;403;403,0;403;403;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-21;alle;106;106,0;106;106;597;597,0;597;597;NA;NA;NA
2020-03-20;0-60;47;47,0;47;47;179;179,0;179;179;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-20;60+;93;93,0;93;93;350;350,0;350;350;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-20;alle;140;140,0;140;140;529;529,0;529;529;NA;NA;NA
2020-03-19;0-60;38;38,0;38;38;158;158,0;158;158;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-19;60+;67;67,0;67;67;289;289,0;289;289;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-19;alle;105;105,0;105;105;447;447,0;447;447;NA;NA;NA
2020-03-18;0-60;26;26,0;26;26;128;128,0;128;128;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-18;60+;57;57,0;57;57;245;245,0;245;245;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-18;alle;83;83,0;83;83;373;373,0;373;373;NA;NA;NA
2020-03-17;0-60;27;27,0;27;27;107;107,0;107;107;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-17;60+;46;46,0;46;46;208;208,0;208;208;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-17;alle;73;73,0;73;73;315;315,0;315;315;NA;NA;NA
2020-03-16;0-60;20;20,0;20;20;90;90,0;90;90;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-16;60+;44;44,0;44;44;181;181,0;181;181;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-16;alle;64;64,0;64;64;271;271,0;271;271;NA;NA;NA
2020-03-15;0-60;8;8,0;8;8;76;76,0;76;76;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-15;60+;18;18,0;18;18;163;163,0;163;163;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-15;alle;26;26,0;26;26;239;239,0;239;239;NA;NA;NA
2020-03-14;0-60;13;13,0;13;13;75;75,0;75;75;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-14;60+;25;25,0;25;25;150;150,0;150;150;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-14;alle;38;38,0;38;38;225;225,0;225;225;NA;NA;NA
2020-03-13;0-60;26;26,0;26;26;69;69,0;69;69;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-13;60+;32;32,0;32;32;131;131,0;131;131;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-13;alle;58;58,0;58;58;200;200,0;200;200;NA;NA;NA
2020-03-12;0-60;8;8,0;8;8;51;51,0;51;51;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-12;60+;23;23,0;23;23;105;105,0;105;105;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-12;alle;31;31,0;31;31;156;156,0;156;156;NA;NA;NA
2020-03-11;0-60;5;5,0;5;5;48;48,0;48;48;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-11;60+;20;20,0;20;20;94;94,0;94;94;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-11;alle;25;25,0;25;25;142;142,0;142;142;NA;NA;NA
2020-03-10;0-60;10;10,0;10;10;52;52,0;52;52;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-10;60+;19;19,0;19;19;80;80,0;80;80;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-10;alle;29;29,0;29;29;132;132,0;132;132;NA;NA;NA
2020-03-09;0-60;6;6,0;6;6;48;48,0;48;48;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-09;60+;26;26,0;26;26;65;65,0;65;65;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-09;alle;32;32,0;32;32;113;113,0;113;113;NA;NA;NA
2020-03-08;0-60;7;7,0;7;7;44;44,0;44;44;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-08;60+;5;5,0;5;5;42;42,0;42;42;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-08;alle;12;12,0;12;12;86;86,0;86;86;NA;NA;NA
2020-03-07;0-60;7;7,0;7;7;43;43,0;43;43;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-07;60+;6;6,0;6;6;39;39,0;39;39;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-07;alle;13;13,0;13;13;82;82,0;82;82;NA;NA;NA
2020-03-06;0-60;8;8,0;8;8;37;37,0;37;37;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-06;60+;6;6,0;6;6;38;38,0;38;38;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-06;alle;14;14,0;14;14;75;75,0;75;75;NA;NA;NA
2020-03-05;0-60;5;5,0;5;5;30;30,0;30;30;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-05;60+;12;12,0;12;12;37;37,0;37;37;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-05;alle;17;17,0;17;17;67;67,0;67;67;NA;NA;NA
2020-03-04;0-60;9;9,0;9;9;25;25,0;25;25;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-04;60+;6;6,0;6;6;29;29,0;29;29;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-04;alle;15;15,0;15;15;54;54,0;54;54;NA;NA;NA
2020-03-03;0-60;6;6,0;6;6;19;19,0;19;19;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-03;60+;4;4,0;4;4;26;26,0;26;26;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-03;alle;10;10,0;10;10;45;45,0;45;45;NA;NA;NA
2020-03-02;0-60;2;2,0;2;2;13;13,0;13;13;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-02;60+;3;3,0;3;3;23;23,0;23;23;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-02;alle;5;5,0;5;5;36;36,0;36;36;NA;NA;NA
2020-03-01;0-60;6;6,0;6;6;13;13,0;13;13;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-01;60+;2;2,0;2;2;25;25,0;25;25;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-03-01;alle;8;8,0;8;8;38;38,0;38;38;NA;NA;NA
2020-02-29;0-60;1;1,0;1;1;7;7,0;7;7;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-02-29;60+;5;5,0;5;5;23;23,0;23;23;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-02-29;alle;6;6,0;6;6;30;30,0;30;30;NA;NA;NA
2020-02-28;0-60;1;1,0;1;1;6;6,0;6;6;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-02-28;60+;5;5,0;5;5;18;18,0;18;18;1,0000000000000000;1,000000000000000;1,0000000000000000
2020-02-28;alle;6;6,0;6;6;24;24,0;24;24;NA;NA;NA
